,name,company,year,price,kms_driven,fuel_type
1191,Maruti Suzuki Baleno,Maruti,7,570000.0,28000,Petrol
1192,Tata Harrier XZ,Tata,4,1675000.0,28000,Diesel
1193,Maruti Suzuki Alto,Maruti,12,254999.99999999997,66000,Petrol
1194,Maruti Suzuki Ertiga,Maruti,5,1090000.0,32881,Petrol
1195,BMW X1 sDrive20d,BMW,13,835000.0,47000,Diesel
1196,Maruti Suzuki Vitara,Maruti,6,813000.0000000001,82559,Diesel
1197,Kia Seltos HTK,Kia,3,1850000.0,20881,Petrol
1199,Maruti Suzuki S-Cross,Maruti,6,625000.0,48159,Diesel
1200,Mercedes-Benz B-Class B180,Mercedes-Benz,10,1350000.0,64300,Diesel
1201,Kia Seltos GTX,Kia,4,1851000.0000000002,32244,Diesel
1202,Ford EcoSport Titanium,Ford,5,950000.0,52547,Petrol
1203,Maruti Suzuki Swift,Maruti,15,325000.0,71861,Petrol
1204,Hyundai Grand i10,Hyundai,11,469000.00000000006,24251,Petrol
1205,Mercedes-Benz S-Class 350,Mercedes-Benz,10,4660000.0,32500,Diesel
1206,Maruti Suzuki Swift,Maruti,7,600000.0,82500,Diesel
1207,Audi A3 40,Audi,9,1500000.0,69727,Petrol
1208,Hyundai Elite i20,Hyundai,9,526000.0,54822,Petrol
1209,Ford Aspire Titanium,Ford,8,425000.0,167000,Diesel
1210,Hyundai Xcent S,Hyundai,6,395000.0,36000,Petrol
1211,Maruti Suzuki S-Presso,Maruti,4,430999.99999999994,53958,Petrol
1212,Maruti Suzuki Baleno,Maruti,6,690000.0,690000,Petrol
1213,Hyundai i20 Sportz,Hyundai,10,430000.0,50546,Petrol
1214,Maruti Suzuki Celerio,Maruti,9,479000.0,59175,Petrol
1215,Audi A3 35,Audi,6,2950000.0,17300,Diesel
1216,Maruti Suzuki Ritz,Maruti,10,425000.0,88000,Petrol
1217,Toyota Yaris G,Toyota,5,785000.0,28103,Petrol
1218,Honda Jazz V,Honda,9,520000.0,73061,Petrol
1219,Toyota Innova 2.5,Toyota,12,725000.0,101330,Diesel
1220,Maruti Suzuki Baleno,Maruti,3,942000.0,7773,Petrol
1221,Land Rover Range,Land,4,8500000.0,29000,Petrol
1222,Maruti Suzuki Alto,Maruti,3,401000.0,1953,Petrol
1223,Hyundai Elite i20,Hyundai,5,767000.0,18490,Petrol
1224,Hyundai Grand i10,Hyundai,6,550000.0,60093,Diesel
1225,Maruti Suzuki Swift,Maruti,5,543000.0,46282,Petrol
1226,Volkswagen Vento Highline,Volkswagen,9,700000.0,93682,Petrol
1227,Maruti Suzuki Swift,Maruti,9,490000.00000000006,84316,Diesel
1228,Kia Seltos HTX,Kia,4,1700000.0,20175,Diesel
1229,Hyundai Elite i20,Hyundai,7,739000.0,19266,Petrol
1230,Maruti Suzuki Alto,Maruti,8,322000.0,26802,Petrol
1231,Hyundai Elite i20,Hyundai,6,717000.0,20454,Petrol
1232,Honda City 1.5,Honda,12,365000.0,80000,Petrol
1233,Renault Kwid 1.0,Renault,5,451000.0,2421,Petrol
1234,Hyundai Creta SX,Hyundai,8,911000.0,53946,Petrol
1235,Hyundai Xcent S,Hyundai,9,434999.99999999994,74000,Petrol
1236,Hyundai Verna 1.6,Hyundai,6,775000.0,22911,Petrol
1237,Hyundai Creta SX,Hyundai,6,1450000.0,59994,Diesel
1238,Maruti Suzuki Baleno,Maruti,8,498000.00000000006,48702,Petrol
1239,Honda City V,Honda,5,1060000.0,12382,Petrol
1240,Hyundai Grand i10,Hyundai,8,629000.0,12930,Petrol
1241,Maruti Suzuki Ciaz,Maruti,5,994999.9999999999,20440,Petrol
1242,Maruti Suzuki Swift,Maruti,7,570000.0,43000,Petrol
1243,Maruti Suzuki Celerio,Maruti,6,468000.0,81091,ecofriendly_fuel
1244,Hyundai Grand i10,Hyundai,10,450000.0,67621,Diesel
1245,Hyundai Verna 1.6,Hyundai,8,650000.0,38494,Petrol
1246,Maruti Suzuki Celerio,Maruti,4,547000.0,42348,ecofriendly_fuel
1247,Maruti Suzuki Celerio,Maruti,5,527000.0,93275,ecofriendly_fuel
1248,Maruti Suzuki Alto,Maruti,6,367000.0,44199,Petrol
1249,Audi A3 35,Audi,6,2180000.0,77590,Petrol
1250,Audi A3 35,Audi,5,4299000.0,15678,Diesel
1251,Maruti Suzuki Celerio,Maruti,8,440000.00000000006,52000,ecofriendly_fuel
1252,Maruti Suzuki Ertiga,Maruti,3,1140000.0,28678,ecofriendly_fuel
1253,Maruti Suzuki Ritz,Maruti,11,357000.0,40877,Petrol
1254,Honda Jazz V,Honda,8,557000.0,44464,Petrol
1255,Mahindra Bolero Power,Mahindra,7,725000.0,57994,Diesel
1256,Hyundai Elite i20,Hyundai,7,657000.0,54982,Petrol
1257,Datsun GO T,Datsun,6,250000.0,40000,Petrol
1258,Maruti Suzuki A-Star,Maruti,14,199000.0,54000,Petrol
1259,Audi Q5 2.0,Audi,12,1500000.0,56173,Diesel
1260,Renault Duster RXS,Renault,5,899000.0,36700,Petrol
1261,Volkswagen Taigun Topline,Volkswagen,2,1895000.0,2377,Petrol
1262,Volvo S60 D5,Volvo,8,1800000.0,83893,Diesel
1263,Hyundai Verna Fluidic,Hyundai,13,425000.0,96000,Petrol
1264,Renault Kwid RXL,Renault,8,339000.0,64346,Petrol
1265,Hyundai Santro Magna,Hyundai,4,441000.0,15447,Petrol
1266,MG Hector Sharp,MG,5,1599000.0,29979,Petrol
1267,Skoda Octavia 1.8,Skoda,6,1698999.9999999998,45661,Petrol
1268,MG ZS EV,MG,4,1919000.0000000002,57946,ecofriendly_fuel
1269,Renault Kwid 1.0,Renault,7,369000.0,43361,Petrol
1270,Honda City V,Honda,7,861999.9999999999,18711,Petrol
1271,Tata Nexon XZ,Tata,4,850000.0,29700,Petrol
1272,Isuzu D-Max V-Cross,Isuzu,6,1895000.0,64377,Diesel
1273,Maruti Suzuki Ciaz,Maruti,7,597000.0,57498,Diesel
1274,Toyota Etios GD,Toyota,9,550000.0,169100,Diesel
1275,Maruti Suzuki Swift,Maruti,8,479000.0,24389,Petrol
1276,Tata Harrier XZ,Tata,5,1620000.0,21077,Diesel
1277,Tata Nexon EV,Tata,2,1475000.0,21065,ecofriendly_fuel
1278,Hyundai Venue SX,Hyundai,4,1175000.0,24410,Petrol
1279,Hyundai Elite i20,Hyundai,6,715000.0,14000,Petrol
1280,Maruti Suzuki Swift,Maruti,8,645000.0,69939,Diesel
1281,Volkswagen Polo Trendline,Volkswagen,7,609000.0,25501,Petrol
1282,Hyundai Creta 1.6,Hyundai,8,827999.9999999999,78623,Petrol
1283,Kia Seltos GTK,Kia,5,1105000.0,25483,Petrol
1284,Maruti Suzuki Ciaz,Maruti,7,735000.0,46993,Petrol
1285,Maruti Suzuki Alto,Maruti,4,366000.0,4697,Petrol
1286,Maruti Suzuki Wagon,Maruti,8,430000.0,53000,Petrol
1287,Maruti Suzuki Ciaz,Maruti,5,811999.9999999999,61867,Petrol
1288,Maruti Suzuki S-Cross,Maruti,6,950000.0,28016,Diesel
1289,Ford EcoSport Titanium,Ford,7,790000.0,71400,Diesel
1290,Ford Endeavour Titanium,Ford,5,3595000.0000000005,27635,Diesel
1291,Jeep Compass Limited,Jeep,6,1285000.0,48179,Petrol
1292,Renault Captur RXL,Renault,6,779000.0,99938,Petrol
1293,Hyundai Grand i10,Hyundai,5,566000.0,12842,Petrol
1294,Toyota Yaris J,Toyota,3,1027000.0,8465,Petrol
1295,Renault Triber RXL,Renault,5,539000.0,30040,Petrol
1296,Maruti Suzuki Swift,Maruti,4,725000.0,45745,Petrol
1297,Audi A6 35,Audi,8,3175000.0,62410,Diesel
1298,Hyundai Grand i10,Hyundai,7,540000.0,29135,Petrol
1299,Hyundai Verna 1.6,Hyundai,5,992000.0,8000,Petrol
1300,Volkswagen Vento Highline,Volkswagen,6,839000.0,40000,Petrol
1301,Maruti Suzuki Wagon,Maruti,7,400000.0,48502,Petrol
1302,Datsun redi-GO T(O),Datsun,3,465000.00000000006,10655,Petrol
1303,Ford Fiesta Classic,Ford,13,185000.0,55000,Diesel
1304,Hyundai Grand i10,Hyundai,3,729000.0,33863,Petrol
1305,Honda City VX,Honda,8,785000.0,61123,Petrol
1306,Volvo XC60 Kinetic,Volvo,8,2600000.0,82807,Diesel
1307,Hyundai Alcazar Prestige,Hyundai,3,1875000.0,2293,Petrol
1308,Renault Kwid 1.0,Renault,6,449000.0,28213,Petrol
1309,Maruti Suzuki Swift,Maruti,6,699000.0,15400,Petrol
1310,BMW 3 Series,BMW,11,1150000.0,38000,Diesel
1311,Hyundai Grand i10,Hyundai,9,491000.0,63148,Petrol
1312,Mahindra Bolero Power,Mahindra,8,650000.0,91752,Diesel
1313,Maruti Suzuki Swift,Maruti,9,495000.0,66784,Petrol
1314,Hyundai Grand i10,Hyundai,10,385000.0,73000,Petrol
1315,Ford Endeavour Titanium,Ford,5,3595000.0000000005,27000,Diesel
1316,Maruti Suzuki Alto,Maruti,6,330000.0,21857,Petrol
1317,Maruti Suzuki Alto,Maruti,15,200000.0,60506,Petrol
1318,Hyundai Santro Sportz,Hyundai,4,499000.0,39598,ecofriendly_fuel
1319,Maruti Suzuki Ciaz,Maruti,8,499000.0,48196,Diesel
1320,Hyundai Creta SX,Hyundai,8,813000.0000000001,27433,Petrol
1321,Honda Jazz V,Honda,7,545000.0,60857,Petrol
1322,Land Rover Discovery,Land,7,3299000.0,46328,Diesel
1323,Mercedes-Benz GLA 200,Mercedes-Benz,9,1650000.0,75000,Diesel
1324,Hyundai Verna SX,Hyundai,5,1200000.0,41197,Diesel
1325,Volkswagen Ameo Comfortline,Volkswagen,7,550000.0,40000,Petrol
1326,Datsun GO Plus,Datsun,8,325000.0,24921,Petrol
1327,Toyota Yaris G,Toyota,6,803999.9999999999,14839,Petrol
1328,Maruti Suzuki Celerio,Maruti,7,448000.00000000006,80306,Petrol
1329,Honda City VX,Honda,8,750000.0,49419,Petrol
1330,Honda Jazz V,Honda,7,650000.0,29206,Petrol
1331,Hyundai Creta 1.6,Hyundai,5,1445000.0,37499,Petrol
1332,Mercedes-Benz CLS 350,Mercedes-Benz,10,2900000.0,47000,Petrol
1333,Ford EcoSport Titanium,Ford,4,901000.0,15386,Petrol
1334,Toyota Innova 2.5,Toyota,9,1435000.0,45530,Diesel
1335,Hyundai i10 Sportz,Hyundai,10,365000.0,57000,Petrol
1336,Maruti Suzuki Celerio,Maruti,5,558000.0,89495,ecofriendly_fuel
1337,Maruti Suzuki Celerio,Maruti,8,470000.0,51722,Petrol
1338,BMW 5 Series,BMW,4,5750000.0,45700,Diesel
1339,Honda WR-V VX,Honda,6,775000.0,46945,Diesel
1340,Ford EcoSport Titanium,Ford,7,702000.0,27117,Diesel
1341,Jeep Compass Limited,Jeep,7,1650000.0,63000,Petrol
1342,Mercedes-Benz C-Class C,Mercedes-Benz,6,3250000.0,40378,Diesel
1343,Maruti Suzuki Ertiga,Maruti,9,790000.0,110399,Diesel
1344,Maruti Suzuki S-Cross,Maruti,9,650000.0,45000,Diesel
1345,Kia Sonet GTX,Kia,4,1260000.0,40089,Diesel
1346,Volkswagen Polo Comfortline,Volkswagen,6,730000.0,46354,Diesel
1347,Hyundai Santro Magna,Hyundai,5,409000.0,4441,Petrol
1348,Maruti Suzuki Baleno,Maruti,7,615000.0,36146,Petrol
1349,Hyundai Venue SX,Hyundai,4,1161000.0,16768,Petrol
1350,Honda City V,Honda,5,999000.0,21691,Petrol
1351,Kia Seltos GTX,Kia,4,1445000.0,67420,Diesel
1352,Hyundai i20 Sportz,Hyundai,11,499000.0,41999,Petrol
1353,Maruti Suzuki Baleno,Maruti,6,675000.0,62000,Petrol
1354,Tata Nexon XZ,Tata,3,975000.0,3200,Petrol
1355,Maruti Suzuki Wagon,Maruti,10,387000.0,47747,ecofriendly_fuel
1356,Hyundai i20 Asta,Hyundai,3,975000.0,14746,Petrol
1357,Audi A3 35,Audi,10,1650000.0,78597,Diesel
1358,Honda Amaze 1.2,Honda,11,409000.0,82075,Petrol
1359,Honda City SV,Honda,9,650000.0,45000,Petrol
1360,Maruti Suzuki Ertiga,Maruti,4,956000.0,19900,Petrol
1361,Honda Amaze 1.2,Honda,8,525000.0,36000,Petrol
1362,Nissan Micra XL,Nissan,11,400000.0,57000,Petrol
1363,Toyota Innova Crysta,Toyota,5,2299000.0,21396,Diesel
1364,Tata Nexon EV,Tata,4,1550000.0,48400,ecofriendly_fuel
1365,Hyundai Venue S,Hyundai,4,831000.0,7432,Petrol
1366,Maruti Suzuki Wagon,Maruti,10,375000.0,68695,ecofriendly_fuel
1367,Renault Kwid Neotech,Renault,3,459999.99999999994,13150,Petrol
1368,Hyundai Elite i20,Hyundai,7,440000.00000000006,36000,Petrol
1369,Skoda Rapid 1.5,Skoda,9,620000.0,109335,Diesel
1370,Kia Seltos GTX,Kia,2,1551000.0,10400,Petrol
1371,Tata Altroz XZ,Tata,3,849000.0,11178,Petrol
1372,Maruti Suzuki Wagon,Maruti,12,235000.0,66000,Petrol
1373,Honda Amaze 1.2,Honda,8,465000.00000000006,33046,Petrol
1374,Hyundai i20 Sportz,Hyundai,11,365000.0,64000,Petrol
1375,Mahindra Marazzo M4,Mahindra,5,1149000.0,20473,Diesel
1376,Honda City VX,Honda,9,775000.0,62000,Petrol
1377,Maruti Suzuki Alto,Maruti,3,500000.0,37228,ecofriendly_fuel
1378,Audi Q3 35,Audi,9,1513000.0,65000,Diesel
1379,Ford Figo Duratec,Ford,10,249000.00000000003,71000,Petrol
1380,Maruti Suzuki Swift,Maruti,5,800000.0,60161,Diesel
1381,Tata Nexon XZ,Tata,5,960000.0,37845,Diesel
1382,Mahindra KUV100 K2,Mahindra,7,425000.0,20338,Diesel
1383,Skoda Octavia 1.8,Skoda,8,1523000.0,38842,Petrol
1384,Maruti Suzuki Celerio,Maruti,8,394000.0,76775,Petrol
1385,Maruti Suzuki Dzire,Maruti,6,729000.0,39439,Petrol
1386,Maruti Suzuki Swift,Maruti,7,520000.0,81869,Petrol
1387,Ford EcoSport Titanium,Ford,7,790000.0,56204,Diesel
1388,Honda BR-V S,Honda,6,775000.0,49889,Petrol
1389,Maruti Suzuki S-Presso,Maruti,3,475000.0,7942,Petrol
1390,Jaguar XF 2.2,Jaguar,11,2300000.0,83358,Diesel
1391,Hyundai i20 Active,Hyundai,8,493000.0,50307,Petrol
1392,Audi Q3 35,Audi,8,1798999.9999999998,21894,Diesel
1393,Ford EcoSport Titanium,Ford,9,490000.00000000006,52613,Diesel
1394,Maruti Suzuki Baleno,Maruti,6,651000.0,59468,Petrol
1395,Hyundai Eon 1.0,Hyundai,9,360000.0,16205,Petrol
1396,Maruti Suzuki Ertiga,Maruti,9,730000.0,120000,Diesel
1397,Hyundai Creta SX,Hyundai,6,1350000.0,33815,Petrol
1398,Renault Duster 110,Renault,7,999000.0,41591,Diesel
1399,Renault Duster 110,Renault,6,795000.0,82000,Diesel
1400,Maruti Suzuki Alto,Maruti,5,345000.0,44288,Petrol
1401,Maruti Suzuki S-Presso,Maruti,4,455000.0,7082,Petrol
1402,Mahindra Scorpio S2,Mahindra,9,928999.9999999999,36624,Diesel
1403,Maruti Suzuki Ritz,Maruti,10,390000.0,51000,Petrol
1404,Ford Aspire Titanium,Ford,7,550000.0,24954,Petrol
1405,Jeep Compass Longitude,Jeep,7,1224000.0,54441,Diesel
1406,Maruti Suzuki Alto,Maruti,12,199000.0,34579,Petrol
1407,Maruti Suzuki Wagon,Maruti,4,615000.0,23000,ecofriendly_fuel
1408,Hyundai Creta 1.6,Hyundai,6,1350000.0,35000,Petrol
1409,Mercedes-Benz AMG A35,Mercedes-Benz,3,5200000.0,1700,Petrol
1410,Volkswagen Ameo Highline,Volkswagen,8,515000.00000000006,30000,Diesel
1411,Maruti Suzuki Ciaz,Maruti,4,1063000.0,11140,Petrol
1412,Tata Safari XZA,Tata,3,2349000.0,19075,Diesel
1413,Mercedes-Benz E-Class E250,Mercedes-Benz,10,1789999.9999999998,114686,Diesel
1414,Ford Figo Titanium,Ford,5,650000.0,38603,Petrol
1415,Maruti Suzuki SX4,Maruti,14,245000.00000000003,67860,Petrol
1416,Maruti Suzuki Alto,Maruti,6,336000.0,40510,Petrol
1417,Jaguar XE Prestige,Jaguar,7,2400000.0,21000,Petrol
1418,Hyundai Eon D-Lite,Hyundai,10,329000.0,28104,Petrol
1419,Mercedes-Benz C-Class C,Mercedes-Benz,4,4900000.0,23400,Diesel
1420,Hyundai Elite i20,Hyundai,5,775000.0,32000,Petrol
1421,Hyundai Creta SX,Hyundai,9,790000.0,58289,Petrol
1422,Hyundai Venue SX,Hyundai,5,1145000.0,11457,Petrol
1423,Tata Nexon EV,Tata,2,1525000.0,5000,ecofriendly_fuel
1424,Honda Amaze 1.2,Honda,8,650000.0,73699,Petrol
1425,Hyundai Elite i20,Hyundai,9,525000.0,68766,Petrol
1426,Honda WR-V VX,Honda,7,695000.0,30902,Petrol
1427,Honda City VX,Honda,9,735000.0,66684,Petrol
1428,Toyota Urban Cruiser,Toyota,3,985000.0,8134,Petrol
1429,Hyundai Venue SX,Hyundai,3,964000.0,24432,Petrol
1430,Hyundai i10 Magna,Hyundai,13,286000.0,58734,Petrol
1431,Hyundai i10 Magna,Hyundai,11,325000.0,15780,Petrol
1432,Datsun GO T,Datsun,10,265000.0,44760,Petrol
1433,Hyundai Creta S,Hyundai,3,1320000.0,17000,Petrol
1434,Hyundai Creta 1.6,Hyundai,9,969999.9999999999,117295,Diesel
1435,Hyundai Eon D-Lite,Hyundai,10,250000.0,62000,Petrol
1436,Hyundai Creta 1.4,Hyundai,5,1175000.0,43300,Diesel
1437,Honda Amaze 1.2,Honda,4,775000.0,15899,Petrol
1438,Mahindra Alturas G4,Mahindra,4,2250000.0,76187,Diesel
1439,Hyundai Elite i20,Hyundai,9,521000.0,59194,Petrol
1440,Kia Seltos HTX,Kia,3,1667000.0000000002,13841,Petrol
1441,Maruti Suzuki Swift,Maruti,5,700000.0,11000,Petrol
1442,Hyundai Creta 1.6,Hyundai,6,1225000.0,24128,Petrol
1443,Volkswagen Vento Highline,Volkswagen,7,814000.0,96710,Diesel
1444,Mahindra Thar LX,Mahindra,4,1625000.0,38500,Diesel
1445,Honda WR-V S,Honda,7,625000.0,23798,Petrol
1446,Tata Altroz XT,Tata,3,737000.0,5918,Petrol
1447,Hyundai Santro Sportz,Hyundai,4,606000.0,5231,Petrol
1448,Skoda Laura Elegance,Skoda,11,595000.0,78000,Diesel
1449,Hyundai Creta SX,Hyundai,5,1290000.0,60038,Petrol
1450,Maruti Suzuki Ciaz,Maruti,7,740000.0,48279,Petrol
1451,Nissan Micra Active,Nissan,7,325000.0,56000,Petrol
1452,Hyundai Grand i10,Hyundai,7,509000.0,45907,Petrol
1453,Hyundai i20 Asta,Hyundai,3,994999.9999999999,8566,Petrol
1454,Skoda Octavia 2.0,Skoda,7,1521000.0,97050,Diesel
1455,Maruti Suzuki Swift,Maruti,3,695000.0,50000,Petrol
1456,Toyota Corolla Altis,Toyota,6,1200000.0,86000,Petrol
1457,BMW X1 sDrive20d,BMW,6,3275000.0,67337,Diesel
1458,Ford Endeavour Titanium,Ford,5,3125000.0,59000,Diesel
1459,Land Rover Range,Land,3,5999000.0,45195,Diesel
1460,Ford Endeavour Titanium,Ford,6,2700000.0,71000,Diesel
1461,Skoda Rapid Style,Skoda,7,825000.0,123000,Diesel
1462,Maruti Suzuki Baleno,Maruti,5,607000.0,24695,Petrol
1463,Maruti Suzuki Celerio,Maruti,9,385000.0,62228,Petrol
1464,Honda City V,Honda,9,650000.0,80000,Diesel
1465,Maruti Suzuki Swift,Maruti,11,375000.0,22500,Petrol
1466,Ford Classic 1.4,Ford,11,330000.0,106587,Diesel
1467,Land Rover Freelander,Land,12,950000.0,75000,Diesel
1468,Ford Endeavour Titanium,Ford,6,2995000.0,28466,Diesel
1469,Hyundai Santa Fe,Hyundai,9,1025000.0,87642,Diesel
1470,Toyota Etios Liva,Toyota,11,540000.0,65243,Diesel
1471,Volkswagen Polo Comfortline,Volkswagen,9,520000.0,90381,Petrol
1472,Honda WR-V VX,Honda,6,852999.9999999999,84439,Diesel
1473,Renault Kwid CLIMBER,Renault,5,484999.99999999994,20916,Petrol
1474,Audi A6 2.0,Audi,3,7200000.0,20000,Petrol
1475,Maruti Suzuki S-Presso,Maruti,3,476000.0,70,Petrol
1476,Mahindra XUV500 W11,Mahindra,4,2048999.9999999998,45350,Diesel
1477,Toyota Innova Crysta,Toyota,6,2225000.0,36283,Diesel
1478,Maruti Suzuki Dzire,Maruti,5,745000.0,26450,Petrol
1479,Maruti Suzuki Ertiga,Maruti,11,645000.0,62285,Petrol
1480,Mahindra Thar LX,Mahindra,3,1795000.0,5438,Petrol
1481,Toyota Corolla Altis,Toyota,8,1002000.0,88105,Petrol
1482,Honda City SV,Honda,9,556000.0,78529,Petrol
1483,Honda Jazz S,Honda,6,675000.0,33000,Petrol
1484,Audi Q5 30,Audi,9,1750000.0,133000,Diesel
1485,Maruti Suzuki Ciaz,Maruti,7,749000.0,53197,Petrol
1486,Maruti Suzuki S-Cross,Maruti,7,775000.0,15629,Diesel
1487,Volkswagen Vento Highline,Volkswagen,10,625000.0,95860,Diesel
1488,Hyundai Verna EX,Hyundai,7,878999.9999999999,91495,Diesel
1489,Toyota Innova Crysta,Toyota,7,1369000.0,177700,Diesel
1490,Ford EcoSport Titanium,Ford,6,859000.0,74280,Petrol
1491,Hyundai Grand i10,Hyundai,9,430000.0,22676,Petrol
1492,Honda City 1.5,Honda,14,325000.0,77000,Petrol
1493,Skoda Superb Style,Skoda,7,1698999.9999999998,38818,Petrol
1494,Hyundai Elantra 1.6,Hyundai,11,565000.0,66666,Diesel
1495,Maruti Suzuki Alto,Maruti,13,285000.0,62000,Petrol
1496,Hyundai i10 1.1L,Hyundai,10,325000.0,63000,Petrol
1497,Ford EcoSport Trend,Ford,9,350000.0,80600,Diesel
1498,Volkswagen Vento Highline,Volkswagen,5,850000.0,40912,Petrol
1499,Maruti Suzuki S-Presso,Maruti,4,459999.99999999994,9323,Petrol
1500,Mahindra Marazzo M2,Mahindra,2,1500000.0,5300,Diesel
1501,Honda Jazz ZX,Honda,3,808000.0,5870,Petrol
1502,Honda City VX,Honda,9,675000.0,66608,Petrol
1503,Hyundai Elite i20,Hyundai,6,789000.0,41068,Petrol
1504,Maruti Suzuki Ciaz,Maruti,7,825000.0,40532,Petrol
1505,Honda City VX,Honda,9,725000.0,48146,Petrol
1506,Kia Seltos HTK,Kia,4,1545000.0,27710,Diesel
1507,Maruti Suzuki Baleno,Maruti,5,580000.0,49000,Petrol
1508,Hyundai Xcent S,Hyundai,9,425000.0,11628,Petrol
1509,Maruti Suzuki Alto,Maruti,12,181000.0,63250,Petrol
1510,Mahindra Thar LX,Mahindra,2,1800000.0,4600,Diesel
1511,Maruti Suzuki Ciaz,Maruti,5,1087000.0,19586,Petrol
1512,Maruti Suzuki Alto,Maruti,5,373000.0,17815,Petrol
1513,Skoda Kodiaq Style,Skoda,6,2875000.0,51000,Diesel
1514,MG Hector Sharp,MG,4,1599000.0,29988,Petrol
1515,Nissan Terrano XL,Nissan,10,570000.0,121000,Diesel
1516,Maruti Suzuki Baleno,Maruti,6,585000.0,39852,Petrol
1517,Renault Kwid Neotech,Renault,4,434999.99999999994,12850,Petrol
1518,Hyundai Grand i10,Hyundai,6,581000.0,31500,Petrol
1519,Kia Sonet HTX,Kia,4,1006000.0,18169,Petrol
1520,Mahindra Scorpio 2021,Mahindra,4,1285000.0,19000,Diesel
1521,Hyundai Elite i20,Hyundai,4,830000.0000000001,35811,Petrol
1522,Mercedes-Benz CLA 200,Mercedes-Benz,6,2675000.0,7000,Diesel
1523,Honda City SV,Honda,6,790000.0,60000,Diesel
1524,Skoda Rapid 1.6,Skoda,7,695000.0,67269,Petrol
1525,Maruti Suzuki Wagon,Maruti,3,640000.0,40664,ecofriendly_fuel
1526,Toyota Fortuner 3.0,Toyota,13,1075000.0,113000,Diesel
1527,Maruti Suzuki Alto,Maruti,6,341000.0,20786,Petrol
1528,BMW 5 Series,BMW,7,3295000.0000000005,53971,Diesel
1529,Toyota Fortuner 4X4,Toyota,3,3950000.0,53834,Diesel
1530,Tata Nexon XZ,Tata,4,1067000.0,30356,Petrol
1531,Maruti Suzuki Ciaz,Maruti,5,910000.0,76000,Diesel
1532,Hyundai Santro Xing,Hyundai,11,260000.0,79800,Petrol
1533,Maruti Suzuki Alto,Maruti,3,401999.99999999994,4958,Petrol
1534,Hyundai Creta 1.6,Hyundai,5,1175000.0,70000,Petrol
1535,Hyundai Santro Magna,Hyundai,4,562000.0,24669,Petrol
1536,Land Rover Range,Land,10,2250000.0,89000,Diesel
1537,Hyundai Grand i10,Hyundai,10,385000.0,42228,Petrol
1538,Hyundai Creta E,Hyundai,8,939000.0,40544,Petrol
1539,Maruti Suzuki Vitara,Maruti,4,1125000.0,19608,Petrol
1540,Maruti Suzuki Celerio,Maruti,8,395000.0,41058,Petrol
1541,BMW 3 Series,BMW,11,1090000.0,65000,Diesel
1542,Maruti Suzuki Ciaz,Maruti,7,635000.0,38773,Petrol
1543,Mercedes-Benz E-Class E,Mercedes-Benz,6,4437000.0,49700,Diesel
1544,Tata Nexon XZA,Tata,6,866000.0,31585,Petrol
1545,Maruti Suzuki Wagon,Maruti,9,360000.0,86866,Petrol
1546,Skoda Superb L&K,Skoda,7,1995000.0,56341,Diesel
1547,Honda City V,Honda,9,669000.0,53206,Petrol
1548,Hyundai Grand i10,Hyundai,7,475000.0,18000,Petrol
1549,Hyundai Elite i20,Hyundai,8,685000.0,63379,Diesel
1550,Honda City VX,Honda,9,750000.0,48900,Petrol
1551,Hyundai Creta 1.6,Hyundai,8,856000.0,41951,Petrol
1552,Tata Safari XZ,Tata,3,1945000.0,22889,Diesel
1553,Maruti Suzuki Alto,Maruti,6,350000.0,44706,Petrol
1555,Audi A4 Technology,Audi,3,3950000.0,45760,Petrol
1556,Hyundai Verna SX,Hyundai,7,890000.0,56040,Diesel
1557,Maruti Suzuki S-Presso,Maruti,3,476000.0,64,Petrol
1558,Maruti Suzuki Dzire,Maruti,5,690000.0,51500,Petrol
1559,Honda City Anniversary,Honda,6,1130000.0,36040,Petrol
1560,Hyundai Elite i20,Hyundai,9,461000.00000000006,40875,Petrol
1561,Hyundai i20 Active,Hyundai,7,673000.0,31622,Petrol
1562,Ford EcoSport Titanium,Ford,7,899000.0,36600,Diesel
1563,Audi A6 2.0,Audi,11,1350000.0,29000,Diesel
1564,Skoda Rapid Ambition,Skoda,5,980000.0000000001,41443,Diesel
1565,Ford EcoSport Titanium,Ford,8,625000.0,62926,Petrol
1566,Maruti Suzuki Wagon,Maruti,7,384000.0,55486,Petrol
1567,Hyundai Grand i10,Hyundai,4,625000.0,36053,Petrol
1568,Honda Jazz V,Honda,5,770000.0,17922,Petrol
1569,Kia Seltos HTK,Kia,2,1685000.0000000002,8963,Petrol
1570,Honda City V,Honda,6,891000.0,20143,Petrol
1571,Maruti Suzuki Swift,Maruti,11,475000.0,66000,Petrol
1573,Honda City V,Honda,6,835000.0,40547,Petrol
1574,Honda City VX,Honda,8,680000.0,80815,Petrol
1575,Maruti Suzuki Swift,Maruti,7,606000.0,24858,Petrol
1576,Isuzu MU-X 4x2,Isuzu,7,1791000.0,96095,Diesel
1577,Maruti Suzuki Wagon,Maruti,10,323000.0,54095,Petrol
1578,MINI Cooper Countryman,MINI,10,2000000.0,69446,Petrol
1579,Maruti Suzuki Alto,Maruti,12,210000.0,127000,Petrol
1580,Hyundai Creta SX,Hyundai,4,1700000.0,12500,Petrol
1581,Maruti Suzuki Dzire,Maruti,6,799000.0,59597,Petrol
